user_id,item_id
1446,1543 2862 3529 2510 3269 94 124 2630 487 1337
1447,1811 2054 2646 169 2297 3298 3022 2636 3677 1240
1448,3409 2862 1316 1583 3153 3423 2688 463 2297 1560
1449,1279 184 3423 3269 406 3409 2474 2528 1615 169
1450,1279 3367 3151 184 1858 3350 3409 1615 2165 3013
1451,3013 36 1223 2054 132 1615 3423 1279 1583 1505
1452,3529 1316 1223 1543 463 3013 1583 1560 1831 2862
1453,1316 3423 36 2402 989 796 463 3424 69 2564
1454,3529 1583 2646 3022 1039 1615 640 1956 2774 2732
1455,1315 2054 2646 1615 2732 1223 2402 2528 1543 1057
1456,3022 2980 2630 1811 1560 2366 2603 2617 2784 3367
1457,2745 36 476 1078 1505 1211 1543 2862 1030 1510
1458,640 1956 2980 3382 501 2468 3473 1086 1736 1078
1459,2256 2732 472 1376 2402 2980 3692 2054 1811 2297
1460,1223 1279 1505 3423 1638 2646 3269 476 2510 169
1461,1831 1560 2732 1811 3382 640 1583 1223 1699 3022
1462,1223 2603 472 1316 3529 2297 1560 2256 1543 2732
1463,3022 1831 1583 2210 2757 2603 1956 2630 2342 331
1464,640 1831 3022 584 2297 2210 2980 476 1223 2757
1465,3423 3022 472 1279 573 2745 772 2128 584 2931
1466,3013 2732 3367 1316 1337 512 3694 2664 1505 2602
1467,640 2757 1337 1211 1956 1316 2342 3418 2626 1543
1468,3022 584 2297 1831 1583 1039 640 169 1956 2980
1469,2980 3474 2402 1341 3692 2112 3448 1463 1887 1428
1470,2335 512 2636 2119 1186 1956 1711 59 1070 1762
1471,472 640 1583 3022 1831 1223 2732 3013 2256 3409
1472,3022 2256 2603 1583 2745 2210 1699 1956 2297 2757
1473,1223 3013 1583 1316 922 3402 3423 2528 2980 1304
1474,472 2402 3059 922 2370 1887 1315 2673 1371 3402
1475,1583 2297 2402 169 2688 1560 1956 1030 2370 2470
1476,1223 2210 3694 2297 3022 1039 36 1337 2603 3692
1477,472 3677 2636 2732 467 2054 2402 1315 3116 3474
1478,2862 3013 1223 1316 124 472 1560 3529 3409 463
1479,1315 2256 1887 1543 1223 2528 3142 467 3656 3116
1480,2980 3022 584 2256 640 1831 1583 1956 2646 1039
1481,472 1315 2054 2732 1615 1811 2256 169 3022 2528
1482,2980 472 2646 584 2732 3022 467 1583 246 2297
1483,1223 2054 1315 1615 3423 3022 2646 640 3367 790
1484,169 1315 2297 3022 1543 1615 2732 3367 2054 2528
1485,2636 1811 3677 2281 2119 784 646 663 1848 1070
1486,1811 472 3677 2528 2732 2646 2281 1315 2297 3022
1487,640 1831 1583 3022 584 2297 2210 2603 3529 1039
1488,2256 3529 1057 2528 463 1001 208 3367 1186 1510
1489,2688 2784 512 3022 3409 2606 3473 618 1216 1186
1490,3022 2603 2210 2331 2630 2626 2342 2297 1583 2501
1491,3409 3153 2054 1583 124 463 1615 790 1592 3269
1492,584 1039 3694 2210 3022 1583 36 1211 3418 2630
1493,3022 1583 1279 169 184 1039 2862 36 2297 3013
1494,1560 1223 472 1543 3013 1316 124 3409 2564 3350
1495,584 640 2646 1956 3529 1211 463 2757 472 1337
1496,1811 2636 169 3677 3022 3298 204 584 472 2732
1497,3409 36 1279 1638 2784 2510 732 320 3529 772
1498,2688 618 136 3298 3409 1279 2556 3049 2676 1039
1499,640 2210 2603 2732 2630 2342 3694 2745 2331 472
1500,3022 1831 463 1956 1337 2342 944 1510 1615 3142
1501,1543 1223 584 463 3013 1560 1039 2980 1811 124
1502,1831 584 640 3022 2297 1583 1956 2980 1039 2210
1503,2862 463 1831 472 1543 989 640 1223 1916 204
1504,472 3423 2862 3013 36 1279 1223 1583 1543 3529
1505,863 1371 3692 790 3256 2732 2327 37 168 3677
1506,472 1831 3529 1543 463 1560 1337 3013 2297 1316
1507,3382 1216 2127 2068 493 1197 2688 2974 3022 1190
1508,3529 989 1223 1337 1560 1583 2370 2862 640 476
1509,3116 1315 2402 1887 790 2980 3474 1337 1227 1543
1510,472 1223 3013 1583 3529 640 36 1316 2732 1831
1511,2054 36 2646 2862 2528 2297 3402 2256 3367 1858
1512,1831 1956 472 2630 3529 183 1211 1510 2402 1617
1513,472 2862 3013 1543 1279 1638 1223 2557 796 2828
1514,3022 2732 1510 1086 476 3534 1030 3327 293 3435
1515,3022 2980 169 1956 1039 472 2054 1001 512 1711
1516,3022 476 1211 398 3238 293 2342 2222 2646 208
1517,246 790 2054 3656 2327 2256 1382 508 883 2732
1518,3529 1583 463 2862 1223 3013 2370 1811 246 1615
1519,1543 472 1223 512 618 772 3382 169 3269 2256
1520,584 1039 3694 293 2745 1211 802 2646 944 2331
1521,1583 398 331 476 3238 1617 3529 1086 1861 1108
1522,1831 2646 1956 3529 2342 467 208 2956 2281 1337
1523,3382 2840 1166 569 465 3110 335 791 781 1699
1524,472 2256 36 640 2862 1354 1831 989 2603 3423
1525,472 1811 2256 2402 2528 1315 2636 2054 3677 3116
1526,1583 3418 3022 1039 2297 472 584 2732 3529 2980
1527,1315 2054 472 1811 2646 2402 2528 3116 3677 1840
1528,569 2127 601 1197 1354 1736 2603 791 3544 2688
1529,640 584 1831 2210 2757 2603 3529 2630 463 476
1530,1315 472 2732 3022 1039 2646 2528 2054 1583 1615
1531,1811 1039 2636 2980 512 3677 2646 3529 2281 640
1532,472 1583 2297 2732 2980 584 1039 2054 640 3529
1533,3298 204 1240 2646 169 1711 2528 452 2732 1615
1534,3022 204 3298 512 169 2297 584 3677 1186 2636
1535,1223 1543 3013 124 3529 3409 2564 463 1831 3350
1536,1039 1583 3022 36 1315 472 2297 1279 3013 584
1537,472 2402 1315 2054 3116 2528 467 863 3448 2256
1538,3409 1354 3013 1279 3022 169 1223 618 2862 2510
1539,640 2980 2297 2210 1956 2757 2603 2732 2630 2342
1540,618 36 3269 1638 1543 1223 320 3537 796 1316
1541,2862 3423 3013 472 1583 3529 1543 1638 3269 3418
1542,1543 3013 1223 1316 1315 124 2862 3423 2054 1858
1543,1811 472 512 3529 169 3298 2297 463 1316 3677
1544,1615 1376 3692 3142 922 2528 1279 2664 790 1811
1545,1831 2297 1583 3022 1543 1316 1354 2862 169 3529
1546,472 1583 2862 36 1279 3423 3013 3409 3131 1315
1547,3013 1376 1316 922 3529 2862 2732 1583 3059 1102
1548,472 2402 3692 2054 863 3474 2370 246 2980 467
1549,124 1316 3350 2862 3367 1858 1615 1315 2564 3409
1550,1030 2646 2222 3317 1809 2732 650 1638 944 2768
1551,1376 1315 2054 922 2402 3142 3059 1379 2673 132
1552,1811 2636 204 1240 3298 3677 2054 3116 472 2281
1553,2335 3000 3298 1186 204 512 2165 3659 169 253
1554,1315 2128 3692 732 1859 2664 2646 320 3473 1811
1555,3022 2646 472 463 1086 467 331 2370 2054 2636
1556,3557 2165 253 1279 2070 2466 2474 3000 2006 1309
1557,3022 640 1956 1039 2603 2980 476 2626 1211 398
1558,472 3529 1316 1543 463 2862 989 1223 1831 2402
1559,472 2402 2054 2732 1376 1315 1223 3013 2646 1583
1560,2784 2931 573 2688 169 3659 136 1279 1186 3418
1561,2980 1956 2646 3220 3692 2054 3528 1039 1831 2480
1562,124 1316 3423 3269 3600 1668 796 120 1858 3367
1563,1811 3677 2636 2281 204 3022 2980 3298 584 1956
1564,3013 1543 1316 3423 3153 573 3269 2474 22 1560
1565,3409 1560 3013 1223 169 512 2862 1543 1279 2688
1566,1811 2281 2308 220 1379 452 3231 966 1678 1887
1567,1543 1223 2054 1315 790 3423 2862 3153 1376 1887
1568,3013 1223 472 1543 1560 1316 2862 1315 1858 3367
1569,584 2732 2297 1039 1583 2980 2603 1186 1315 2646
1570,472 2732 1315 1376 2402 2054 922 3131 2528 1615
1571,779 1279 184 93 2862 3013 3364 1638 3659 1354
1572,472 1583 1223 3013 2297 640 3022 3529 1831 2732
1573,2862 1560 2688 1279 124 573 1376 3367 2534 2840
1574,2256 2603 2732 2297 2745 2210 1216 169 2068 3382
1575,3022 2210 169 1223 476 331 2342 208 2862 2626
1576,472 1376 1315 863 3677 2673 467 3448 246 2528
1577,2256 3382 2068 569 1216 2470 853 2732 3110 1166
1578,2603 2210 1583 2297 2331 2342 1216 3694 398 501
1579,1315 3557 2165 132 184 253 2070 652 1279 2466
1580,3409 2688 3013 3537 2557 3125 512 2534 2474 620
1581,1560 2862 1316 2732 1615 3367 1858 3529 124 2256
1582,2732 2980 1583 2402 2054 3022 2646 2297 2256 640
1583,3529 1831 36 1583 463 2054 2297 2646 3694 2862
1584,584 1831 640 2297 2732 1211 2603 183 1304 2256
1585,2068 640 2745 3022 569 2688 1831 2256 2210 584
1586,584 2732 2980 2757 1956 3409 463 169 2054 1316
1587,640 1583 1831 3022 584 2980 2297 3529 1039 2210
1588,2054 2646 1315 2402 1811 1583 1615 2297 2664 3692
1589,2402 3692 1543 1315 246 1615 3153 467 37 1102
1590,3013 1543 3423 3269 1279 3151 184 1638 652 741
1591,1583 2862 3409 3022 1279 3529 2784 1223 2510 2297
1592,2297 1223 2402 2664 1376 790 3423 1858 3409 1030
1593,204 3298 512 584 1956 463 1039 1615 1240 646
1594,1583 208 36 3022 3529 1039 2510 463 2630 1543
1595,169 1315 2297 1811 512 1279 253 2054 1858 3000
1596,2980 1831 472 3022 2732 2256 3529 2402 1376 2054
1597,3022 2603 1831 1216 2688 2210 1583 2745 169 2980
1598,1811 1560 2297 472 204 1583 169 1543 2862 1223
1599,1279 1543 3269 2256 183 1316 790 922 124 573
1600,1223 2256 1583 3409 1316 2402 2732 1543 3529 2862
1601,3013 1223 3423 2862 1543 3409 36 1279 3269 184
1602,472 1315 2054 1223 3013 1543 1615 2732 2402 1560
1603,1223 124 1560 1316 3350 3367 3600 1615 3529 989
1604,1279 3409 573 618 169 2862 2165 779 3557 1186
1605,3409 1223 1316 3529 640 1583 1831 1543 463 2510
1606,584 2210 331 1086 2194 3022 2342 476 1617 2468
1607,1086 331 2757 563 1044 2210 169 3036 2485 1127
1608,1039 2732 208 1831 1223 3692 2256 2768 138 3423
1609,398 2626 183 3327 169 1546 2603 3053 331 1510
1610,472 3529 1543 1223 2402 3013 463 2862 1583 2370
1611,3013 1223 2862 3409 3153 1583 36 2402 463 1560
1612,2297 2980 3418 2732 3529 2603 2630 2757 1505 476
1613,2980 584 640 1039 2757 2256 1211 1510 2342 2603
1614,1546 16 1078 1086 2688 1018 1044 1211 649 2409
1615,1583 2297 2862 3409 463 584 1316 1039 640 1831
1616,472 3013 1223 1279 3423 1543 2862 184 1315 1638
1617,2054 1376 3059 2732 3692 790 3142 922 1615 2646
1618,1811 2646 3677 2732 2054 2281 1711 3059 2636 1315
1619,1583 472 3529 3013 1223 2297 463 1039 584 1316
1620,989 2256 2664 2281 467 183 1560 1711 1086 528
1621,512 3000 169 253 1811 2556 2606 22 1615 3423
1622,36 463 3153 476 1505 2862 1543 3022 2510 208
1623,785 1956 398 2175 2338 672 3534 793 2468 463
1624,2646 3327 3022 2732 1039 1376 3474 2297 246 2768
1625,2297 1039 1956 2757 1560 1223 3529 476 2256 331
1626,1831 1583 2297 584 3022 640 1956 2980 3529 463
1627,2862 1223 3153 472 3269 573 772 2688 3537 3529
1628,3022 640 1583 584 2297 1831 2603 2210 2688 1039
1629,472 1543 3013 1316 1223 2402 2862 2054 3409 3423
1630,989 640 124 36 584 1039 476 3153 2980 2646
1631,1315 2732 2054 2528 1379 132 2646 1615 1057 1840
1632,3022 1039 2630 1711 463 646 452 1615 1510 2397
1633,3409 3013 1223 2688 1316 2862 1583 2564 1560 3529
1634,184 3557 2862 2389 2474 2006 512 3269 3653 2070
1635,1560 1315 1316 2054 2402 1858 3367 36 3529 1615
1636,1543 3013 2862 1315 1316 3409 3367 1560 1858 124
1637,1039 1583 36 3022 2297 640 3418 463 2646 1831
1638,2732 2256 1583 2054 3022 3013 1811 2297 1543 1315
1639,1583 2256 1039 472 1811 2603 3529 3677 1223 2402
1640,472 2054 1543 2402 3402 883 3013 530 1057 1227
1641,3022 584 1039 1956 640 1831 2757 2646 2210 1211
1642,1583 989 463 1543 2256 2370 1560 246 2862 640
1643,3022 2210 2603 2980 1583 2342 2068 2745 3349 2630
1644,1615 2256 1543 2402 3692 1186 2510 2757 3153 2630
1645,1039 584 3022 463 2210 36 3694 1337 2630 1505
1646,1543 1316 790 2054 1315 1376 2327 3423 2664 1030
1647,1543 1560 124 2862 3529 1615 3350 1858 1315 3367
1648,1831 584 3022 640 2297 2980 1583 331 2757 1086
1649,2256 2664 1615 1583 1592 3269 124 463 3059 1030
1650,640 3022 1956 2297 1583 2210 1086 2603 2342 3238
1651,640 584 573 1831 2745 779 1039 523 2931 2342
1652,132 1315 1279 3151 2862 2054 2474 2528 1543 2402
1653,2054 2732 2256 1376 1315 2646 3692 2980 1615 1583
1654,472 1376 1341 1102 246 3402 2261 361 467 12
1655,472 3409 3013 1223 1316 3022 2862 1543 3529 2688
1656,3013 640 584 463 2862 36 2210 2688 169 2732
1657,1315 184 1279 3151 2070 3668 1615 3013 1223 2165
1658,472 1315 1223 3013 36 138 2646 1583 1543 2054
1659,3409 1279 2862 2784 2557 3013 3423 2931 523 2688
1660,3269 132 406 3151 1859 883 1279 741 2862 124
1661,3116 1811 1184 2528 1240 3067 2308 3677 530 2281
1662,472 1223 640 3529 1316 1831 36 3409 2256 1560
1663,2119 584 1811 512 663 1070 646 784 2999 2763
1664,2054 1315 1831 3692 1039 2956 3529 463 2470 361
1665,1831 640 584 2297 1583 2210 1956 2757 476 331
1666,472 3013 3423 3269 3409 3600 1560 1315 1592 1668
1667,3022 1039 584 3692 2210 1211 2862 2630 1859 183
1668,3529 640 2297 2980 1039 3022 2646 1831 2732 1223
1669,472 1315 1279 132 184 2862 3013 3151 406 2528
1670,169 2626 1211 3529 2342 1546 2468 2646 2784 3053
1671,2980 584 472 183 2402 3677 2342 2054 331 3059
1672,3367 2862 3151 1057 3668 184 3600 2646 3423 3269
1673,3022 584 2626 2342 1039 2980 2331 1216 2468 2745
1674,3022 2297 169 2688 1956 2980 3529 1831 2210 2757
1675,2646 1887 1315 1615 37 2528 1030 1428 640 482
1676,472 3013 1543 1279 36 3269 1223 132 2828 1638
1677,3022 1039 1583 2210 1831 2297 2757 2603 476 2630
1678,1583 1039 3022 584 640 36 3418 2980 1831 2210
1679,3022 1583 2297 584 2980 1039 640 2732 1831 472
1680,3153 1223 3423 2534 3269 3537 796 1592 94 1638
1681,3066 1638 3529 569 208 463 487 3269 94 2297
1682,472 2054 1240 2402 512 1840 1848 2862 3367 2541
1683,472 1379 132 2528 2402 37 1376 166 1184 3692
1684,1956 169 331 1186 2342 2626 2732 2468 1711 2688
1685,2297 1039 2603 2980 640 2745 2067 3418 36 2817
1686,584 1583 2980 2757 3529 1956 208 36 331 2342
1687,2165 253 169 2335 1808 1315 184 1279 1069 1309
1688,1831 584 640 3022 1583 331 2630 1086 2980 1617
1689,853 1190 1270 2707 2292 3204 2068 2705 3510 495
1690,1583 3022 2297 640 1831 3013 584 3529 2603 2210
1691,640 331 2840 2630 2409 2732 3238 1099 105 3409
1692,3423 3269 36 796 1638 124 1279 3409 3151 741
1693,2068 2256 1216 640 2840 3022 569 1831 2688 2210
1694,3677 2281 584 2297 472 169 204 2646 3298 2774
1695,2054 1376 3059 1057 863 37 1615 1341 2261 1379
1696,1039 2626 2630 2342 2468 208 293 3053 2501 2194
1697,1186 2732 2297 3000 1583 1615 3557 584 204 2165
1698,1316 463 3694 2210 1505 1543 1337 1030 584 3272
1699,3022 1583 2297 640 1831 1039 2980 1956 2757 3529
1700,3013 3022 2603 2510 1223 618 1505 2297 1039 640
1701,472 2054 2768 3059 1831 2256 1956 3116 2664 1510
1702,3298 2862 512 1186 169 1615 2281 1956 2646 989
1703,472 3367 124 1858 36 1039 1279 2528 1592 138
1704,2646 2297 472 476 640 2768 208 3529 138 1223
1705,1831 472 3013 640 1583 476 3022 2297 584 3409
1706,1560 36 463 3423 1505 3424 2297 1831 772 2534
1707,2402 1223 2732 3013 1583 2054 1376 1316 3529 1543
1708,472 1315 2054 2402 1057 1840 790 1376 37 3116
1709,1583 1223 3013 2732 3022 3409 3529 2054 1316 2402
1710,2054 1315 1376 3402 37 1887 863 3116 2646 1840
1711,472 2688 401 184 2128 3537 1315 3529 1011 2488
1712,3013 3409 1316 2862 3153 1583 2297 3424 2688 2510
1713,472 1811 2862 1583 1316 989 512 3529 3409 2068
1714,1811 472 2054 3116 2646 1315 3677 467 1615 2402
1715,2210 3013 476 3022 2297 36 2980 3409 2564 1505
1716,3423 3367 1560 1668 3600 69 1638 382 2570 707
1717,1543 2688 772 2534 169 796 2474 124 3151 463
1718,2862 1279 3423 3409 2557 472 3013 3269 573 1543
1719,3022 2732 1583 3418 472 1039 2980 584 2297 36
1720,2528 3000 1315 2688 3659 1543 1912 3638 3692 183
1721,1223 2297 3269 1505 2570 1337 2067 253 883 1376
1722,1956 1831 1086 1583 2757 1039 3349 1617 1211 2342
1723,472 1223 3013 1315 1560 2646 2054 1583 1543 2732
1724,132 184 472 1840 3151 2054 1615 2070 2528 1057
1725,2297 640 2256 3529 2688 1831 1316 584 169 1560
1726,3529 3409 124 463 3153 2076 69 1592 1615 94
1727,584 2297 2980 2732 1216 1039 2630 2745 2256 2331
1728,472 1543 124 3269 3367 3350 3600 1592 2054 2402
1729,1811 169 3677 640 2757 1831 2281 3529 2342 2054
1730,472 1279 1223 3409 1543 1505 2732 463 2510 1316
1731,472 1583 2402 36 1316 463 1030 2732 1376 790
1732,3409 1279 2862 573 618 3423 2557 184 1583 2931
1733,2603 2210 1831 2757 1956 1216 331 2745 2342 1039
1734,1543 3013 472 3423 1223 3153 3409 772 1505 989
1735,3022 584 2210 2757 2688 1956 1039 331 2342 169
1736,3409 3013 1223 2862 1560 1543 472 169 3269 184
1737,476 3694 2210 584 208 1223 2630 1746 3317 2366
1738,1583 3022 1039 36 3418 584 3529 463 2862 2732
1739,3409 1583 3022 1560 2297 3013 640 2256 1223 2688
1740,640 1039 36 3694 1211 2256 1510 1376 944 1546
1741,472 467 3474 863 2402 3059 1887 3116 1376 3677
1742,1315 2528 2664 3474 3116 361 883 2833 2086 3646
1743,1315 2054 1615 169 1811 1186 2646 1223 3022 1583
1744,331 3382 2745 3529 2256 169 2688 1039 2342 512
1745,2732 1376 3692 183 2541 2956 1328 169 2402 1811
1746,1811 2636 472 1315 3677 2528 2054 1240 2281 1615
1747,3409 573 22 618 1316 3613 3423 1543 3153 3537
1748,1560 1858 512 124 3269 2528 1592 618 2006 1668
1749,1583 3529 3694 36 472 3409 2342 2732 2646 1316
1750,3529 1583 472 2297 1560 1223 3013 3022 584 1039
1751,584 2757 2630 1956 1216 2745 1039 331 2980 2342
1752,640 1337 463 1039 3694 2646 1030 802 2210 36
1753,1808 3298 204 3227 817 467 166 583 1840 169
1754,1401 493 2510 2784 640 2840 3473 584 573 911
1755,3382 791 636 549 2970 24 1027 248 297 274
1756,2210 3473 331 2745 543 1078 398 1039 2468 1546
1757,1279 2862 3423 1186 1583 184 573 2931 3409 3418
1758,2297 2757 463 1956 2342 208 3013 2501 119 2862
1759,3423 3013 2557 1638 1543 3537 2510 772 320 184
1760,3677 784 2297 2281 2587 1711 1762 1536 3701 3060
1761,2054 3677 1840 452 472 1848 3367 2587 1039 1309
1762,472 2054 124 1858 3367 3350 790 3409 2862 3402
1763,2732 2256 472 1223 1560 584 3409 640 1615 1039
1764,3022 1956 1078 2745 283 331 212 3234 1640 2980
1765,1831 1560 463 1583 640 1223 2297 3409 476 584
1766,3022 584 640 1831 2980 2210 1039 1956 2603 2757
1767,472 3013 1223 1316 1543 3409 3529 1583 3153 36
1768,1858 790 2265 3153 2474 2664 3529 132 2076 3247
1769,472 1316 1543 1223 2862 3409 3153 3423 3529 36
1770,2297 208 2054 2402 1956 1316 1746 1315 944 1543
1771,2402 1376 3059 863 2370 1315 3692 1887 3474 2256
1772,3022 2732 2297 1039 640 169 2210 2256 2745 2630
1773,1279 2862 472 573 3423 618 1315 3131 184 3151
1774,2626 1039 16 183 3049 3408 2501 2342 1018 1711
1775,3529 467 1956 1316 1887 452 1223 2664 1337 2327
1776,472 2646 3059 246 1887 12 1463 1102 3656 3528
1777,1315 1840 1184 1811 2646 3367 406 472 1858 3350
1778,1831 2210 3022 1039 2297 3694 2630 2342 2331 331
1779,584 2757 1583 3022 331 398 293 208 2342 2331
1780,3022 1039 2297 3418 2732 472 584 2980 1315 1615
1781,472 3013 2862 3153 3409 3529 3423 36 2402 2564
1782,3022 584 2297 1831 1583 1039 169 2732 2646 1560
1783,472 1583 2732 3529 2402 1223 3013 2054 2980 640
1784,3677 2256 2862 2636 2732 1316 1887 246 169 467
1785,640 1831 1583 2210 3022 2603 1223 1560 2297 3013
1786,1223 1560 1858 3350 3668 1615 2054 124 2165 3423
1787,2210 2331 1211 543 398 3317 1640 2768 16 2067
1788,646 512 1240 1711 169 1848 1039 1762 339 2646
1789,2862 3409 512 2688 1543 772 2784 618 472 1583
1790,184 3022 3409 1583 3013 1223 2297 1638 1039 1186
1791,208 2980 2757 3529 472 1223 1078 109 2331 1510
1792,3529 3692 3142 2224 922 3424 246 640 476 2828
1793,1560 2210 476 1583 3529 3694 2603 36 1316 2297
1794,1811 1858 2636 2732 3677 132 3438 2281 1808 2308
1795,584 2980 2732 472 1831 1956 2757 169 1811 2054
1796,2068 2256 3382 3022 1811 1956 584 2840 512 169
1797,472 1315 132 2732 1615 2054 1376 3418 2402 1279
1798,472 512 2297 1583 3022 2256 1316 2688 1186 2402
1799,1831 1583 2297 3022 640 584 1956 3529 472 2980
1800,472 2732 2646 3022 1315 2054 2980 2297 584 1583
1801,1223 2210 36 3409 2862 208 512 1505 2664 2402
1802,472 1376 2054 2402 3692 2732 922 3142 1379 2528
1803,3022 1811 2297 512 3677 2732 204 584 1583 3298
1804,3409 3013 1316 1223 3153 472 3529 1279 772 1560
1805,331 1211 2050 208 3238 82 293 2250 501 1809
1806,2603 1039 2745 36 1568 3418 3409 2342 1956 463
1807,472 1223 3423 1315 36 1543 2862 1638 3269 184
1808,3409 1279 573 1505 1223 463 779 2474 136 3423
1809,208 1086 1809 1956 2222 2186 2646 2338 398 2630
1810,1583 36 3022 1039 2732 2297 3013 584 1223 2862
1811,3022 584 3677 1956 2980 2636 2297 2281 204 1583
1812,3298 2297 204 1615 1808 512 3227 2119 1583 1956
1813,1583 2732 3022 3418 36 3013 2297 1039 3409 132
1814,472 3423 3013 2862 1543 3269 36 132 3409 1315
1815,2980 472 2603 1831 2646 640 36 3529 1315 1223
1816,640 1086 563 3238 212 2338 2630 2250 169 2603
1817,1315 472 2646 3116 2402 1811 1376 2732 3059 2528
1818,472 463 640 1223 989 3013 3409 2862 2564 1543
1819,584 2210 2630 1039 2784 2510 2745 1956 36 3418
1820,1831 472 1583 640 463 2297 584 2980 1337 3022
1821,3677 3298 1583 1615 1831 784 467 3474 3701 1315
1822,1956 2757 2626 1039 3049 1546 398 2630 1078 2501
1823,169 2732 1583 1831 2603 640 1216 1186 204 1711
1824,618 3409 573 2557 3423 320 2784 772 2931 732
1825,1030 36 476 1039 2732 2297 3694 1505 246 2210
1826,2862 1279 3409 1583 573 2784 3423 169 3013 3022
1827,640 1831 2757 2297 2342 398 2745 2501 2468 1039
1828,2402 1223 1543 1316 3529 790 1615 2297 2664 2980
1829,1315 2054 2646 2732 2402 1223 1615 3022 1583 2297
1830,472 1583 3529 640 3022 2297 1223 2732 3013 2980
1831,640 2630 2210 1831 2757 208 732 2980 331 2510
1832,3022 584 1583 1039 2297 2980 2732 640 3418 2210
1833,472 2402 2732 1315 790 3142 2980 1887 1583 922
1834,2980 3116 2402 467 1376 1057 1341 3448 2920 183
1835,1560 1223 1543 3013 3529 2862 1316 124 1615 463
1836,472 1811 2054 2646 3116 1315 1615 467 2402 2256
1837,3022 1583 2732 2603 2297 584 1039 36 640 3013
1838,1811 2980 3677 2281 1831 944 331 467 1887 2327
1839,1956 1086 2630 2194 563 1809 1044 802 3005 3660
1840,472 2402 3692 246 584 2370 467 1304 1341 790
1841,472 2402 3692 790 1583 1615 2646 1316 2664 3059
1842,3409 620 2784 2688 779 1354 93 3013 2862 1279
1843,1831 2297 1583 2980 640 1039 1211 2342 2646 2732
1844,1831 640 2297 1583 584 3529 2980 1039 331 1560
1845,3529 1583 1831 463 640 1316 1223 989 2980 1337
1846,472 1223 124 3423 2402 3269 2862 883 790 3600
1847,472 3423 1279 3269 3151 132 796 1638 184 1592
1848,3529 1316 1583 3013 463 1543 1223 1560 2297 989
